Message,Field 1,Value 1,Field 2,Value 2,Field 3,Value 3,Field 4,Value 4,Field 5,Value 5,Field 6,Value 6,Field 9,Value 9
record,timestamp,1092226519,position_lat,467669544,position_long,-916531875.0,distance,10722.76,enhanced_speed,2.613,enhanced_altitude,124.39999999999998,cadence,85.0
record,timestamp,1092226525,position_lat,467671747,position_long,-916530218.0,distance,10746.75,enhanced_speed,2.893,enhanced_altitude,124.20000000000005,cadence,83.0
record,timestamp,1092226528,position_lat,467673080,position_long,-916529552.0,distance,10760.07,enhanced_speed,3.154,enhanced_altitude,123.60000000000002,cadence,83.0
record,timestamp,1092226533,position_lat,467675277,position_long,-916528644.0,distance,10781.55,enhanced_speed,3.182,enhanced_altitude,123.60000000000002,cadence,83.0
record,timestamp,1092226536,position_lat,467676238,position_long,-916528228.0,distance,10789.46,enhanced_speed,2.407,enhanced_altitude,123.39999999999998,cadence,83.0
record,timestamp,1092226540,position_lat,467677434,position_long,-916527452.0,distance,10798.91,enhanced_speed,3.116,enhanced_altitude,123.39999999999998,cadence,83.0
record,timestamp,1092226547,position_lat,467679345,position_long,-916525719.0,distance,10820.71,enhanced_speed,3.014,enhanced_altitude,124.20000000000005,cadence,84.0
record,timestamp,1092226549,position_lat,467679898,position_long,-916525369.0,distance,10826.44,enhanced_speed,3.042,enhanced_altitude,124.20000000000005,cadence,85.0
record,timestamp,1092226555,position_lat,467681961,position_long,-916524158.0,distance,10847.7,enhanced_speed,3.051,enhanced_altitude,124.39999999999998,cadence,84.0
record,timestamp,1092226560,position_lat,467683744,position_long,-916524157.0,distance,10864.33,enhanced_speed,3.042,enhanced_altitude,124.20000000000005,cadence,87.0
record,timestamp,1092226561,position_lat,467684057,position_long,-916524232.0,distance,10867.27,enhanced_speed,3.023,enhanced_altitude,124.60000000000002,cadence,87.0
record,timestamp,1092226567,position_lat,467686105,position_long,-916524131.0,distance,10886.38,enhanced_speed,3.023,enhanced_altitude,124.79999999999995,cadence,84.0
record,timestamp,1092226568,position_lat,467686408,position_long,-916524033.0,distance,10889.29,enhanced_speed,3.023,enhanced_altitude,124.79999999999995,cadence,83.0
record,timestamp,1092226574,position_lat,467688054,position_long,-916523116.0,distance,10905.96,enhanced_speed,2.958,enhanced_altitude,125.20000000000005,cadence,86.0
record,timestamp,1092226581,position_lat,467689451,position_long,-916521936.0,distance,10921.55,enhanced_speed,2.697,enhanced_altitude,125.20000000000005,cadence,83.0
record,timestamp,1092226589,position_lat,467691245,position_long,-916520121.0,distance,10942.87,enhanced_speed,2.837,enhanced_altitude,125.20000000000005,cadence,83.0
record,timestamp,1092226596,position_lat,467692690,position_long,-916518359.0,distance,10961.61,enhanced_speed,2.697,enhanced_altitude,125.39999999999998,cadence,83.0
record,timestamp,1092226603,position_lat,467694528,position_long,-916517163.0,distance,10980.76,enhanced_speed,2.762,enhanced_altitude,125.60000000000002,cadence,83.0
record,timestamp,1092226605,position_lat,467695049,position_long,-916516724.0,distance,10986.54,enhanced_speed,2.771,enhanced_altitude,125.60000000000002,cadence,82.0
record,timestamp,1092226609,position_lat,467696140,position_long,-916515731.0,distance,10998.97,enhanced_speed,2.79,enhanced_altitude,125.39999999999998,cadence,81.0
record,timestamp,1092226610,position_lat,467696404,position_long,-916515454.0,distance,11002.1,enhanced_speed,2.79,enhanced_altitude,125.39999999999998,cadence,81.0
record,timestamp,1092226613,position_lat,467697213,position_long,-916514640.0,distance,11011.6,enhanced_speed,2.79,enhanced_altitude,125.60000000000002,cadence,83.0
record,timestamp,1092226620,position_lat,467698961,position_long,-916512920.0,distance,11031.96,enhanced_speed,2.818,enhanced_altitude,125.79999999999995,cadence,81.0
record,timestamp,1092226623,position_lat,467699641,position_long,-916512279.0,distance,11039.82,enhanced_speed,2.799,enhanced_altitude,125.79999999999995,cadence,81.0
record,timestamp,1092226630,position_lat,467701427,position_long,-916510503.0,distance,11060.87,enhanced_speed,2.809,enhanced_altitude,125.79999999999995,cadence,83.0
record,timestamp,1092226636,position_lat,467702348,position_long,-916508493.0,distance,11077.81,enhanced_speed,2.809,enhanced_altitude,125.79999999999995,cadence,83.0
record,timestamp,1092226643,position_lat,467703226,position_long,-916505939.0,distance,11098.21,enhanced_speed,2.809,enhanced_altitude,125.79999999999995,cadence,83.0
record,timestamp,1092226647,position_lat,467703493,position_long,-916504425.0,distance,11109.44,enhanced_speed,2.79,enhanced_altitude,126.20000000000005,cadence,81.0
record,timestamp,1092226650,position_lat,467703771,position_long,-916503100.0,distance,11119.36,enhanced_speed,2.809,enhanced_altitude,125.79999999999995,cadence,82.0
record,timestamp,1092226656,position_lat,467704608,position_long,-916500777.0,distance,11137.92,enhanced_speed,2.827,enhanced_altitude,126.20000000000005,cadence,82.0
record,timestamp,1092226663,position_lat,467705955,position_long,-916499015.0,distance,11155.89,enhanced_speed,2.799,enhanced_altitude,126.0,cadence,85.0
record,timestamp,1092226666,position_lat,467706553,position_long,-916498197.0,distance,11164.02,enhanced_speed,2.79,enhanced_altitude,126.0,cadence,84.0
record,timestamp,1092226671,position_lat,467707654,position_long,-916496969.0,distance,11177.59,enhanced_speed,2.79,enhanced_altitude,126.0,cadence,85.0
record,timestamp,1092226678,position_lat,467709581,position_long,-916494848.0,distance,11201.17,enhanced_speed,2.809,enhanced_altitude,126.60000000000002,cadence,85.0
record,timestamp,1092226679,position_lat,467709898,position_long,-916494605.0,distance,11204.61,enhanced_speed,2.818,enhanced_altitude,126.60000000000002,cadence,84.0
record,timestamp,1092226680,position_lat,467710224,position_long,-916494310.0,distance,11208.31,enhanced_speed,2.827,enhanced_altitude,126.60000000000002,cadence,84.0
record,timestamp,1092226685,position_lat,467712017,position_long,-916493167.0,distance,11226.99,enhanced_speed,2.93,enhanced_altitude,126.79999999999995,cadence,85.0
record,timestamp,1092226692,position_lat,467714154,position_long,-916492484.0,distance,11247.53,enhanced_speed,2.893,enhanced_altitude,127.39999999999998,cadence,87.0
record,timestamp,1092226696,position_lat,467715073,position_long,-916492532.0,distance,11256.08,enhanced_speed,2.743,enhanced_altitude,127.60000000000002,cadence,83.0
record,timestamp,1092226700,position_lat,467716175,position_long,-916492402.0,distance,11266.38,enhanced_speed,2.743,enhanced_altitude,127.79999999999995,cadence,83.0
record,timestamp,1092226705,position_lat,467717660,position_long,-916492708.0,distance,11277.93,enhanced_speed,2.762,enhanced_altitude,127.79999999999995,cadence,84.0
lap,timestamp,1092226705,start_time,1092226428,start_position_lat,467643345.0,start_position_long,-916538446.0,end_position_lat,467717660,end_position_long,-916492708.0,total_distance,804.67
record,timestamp,1092226707,position_lat,467718082,position_long,-916492802.0,distance,11281.96,enhanced_speed,2.734,enhanced_altitude,127.79999999999995,cadence,85.0
record,timestamp,1092226714,position_lat,467719884,position_long,-916492803.0,distance,11299.01,enhanced_speed,2.538,enhanced_altitude,127.79999999999995,cadence,84.0
record,timestamp,1092226717,position_lat,467720879,position_long,-916493131.0,distance,11308.48,enhanced_speed,2.622,enhanced_altitude,129.20000000000005,cadence,84.0
record,timestamp,1092226721,position_lat,467722054,position_long,-916493550.0,distance,11319.76,enhanced_speed,2.641,enhanced_altitude,130.60000000000002,cadence,84.0
record,timestamp,1092226722,position_lat,467722387,position_long,-916493649.0,distance,11322.82,enhanced_speed,2.641,enhanced_altitude,130.0,cadence,84.0
record,timestamp,1092226728,position_lat,467723809,position_long,-916494208.0,distance,11336.65,enhanced_speed,2.585,enhanced_altitude,128.20000000000005,cadence,83.0
record,timestamp,1092226729,position_lat,467724216,position_long,-916494274.0,distance,11340.39,enhanced_speed,2.585,enhanced_altitude,125.79999999999995,cadence,83.0
record,timestamp,1092226730,position_lat,467724548,position_long,-916494436.0,distance,11343.69,enhanced_speed,2.594,enhanced_altitude,124.79999999999995,cadence,82.0
record,timestamp,1092226731,position_lat,467724976,position_long,-916494520.0,distance,11347.69,enhanced_speed,2.613,enhanced_altitude,122.79999999999995,cadence,82.0
record,timestamp,1092226732,position_lat,467725232,position_long,-916494664.0,distance,11350.28,enhanced_speed,2.641,enhanced_altitude,121.79999999999995,cadence,82.0
record,timestamp,1092226733,position_lat,467725475,position_long,-916494830.0,distance,11352.83,enhanced_speed,2.65,enhanced_altitude,120.79999999999995,cadence,83.0
record,timestamp,1092226734,position_lat,467725748,position_long,-916494977.0,distance,11355.58,enhanced_speed,2.65,enhanced_altitude,119.39999999999998,cadence,83.0
record,timestamp,1092226735,position_lat,467726078,position_long,-916495121.0,distance,11358.82,enhanced_speed,2.65,enhanced_altitude,117.79999999999995,cadence,83.0
record,timestamp,1092226736,position_lat,467726376,position_long,-916495252.0,distance,11361.76,enhanced_speed,2.659,enhanced_altitude,116.0,cadence,83.0
record,timestamp,1092226737,position_lat,467726619,position_long,-916495373.0,distance,11364.18,enhanced_speed,2.669,enhanced_altitude,114.79999999999995,cadence,83.0
record,timestamp,1092226738,position_lat,467726888,position_long,-916495523.0,distance,11366.9,enhanced_speed,2.678,enhanced_altitude,113.0,cadence,83.0
record,timestamp,1092226739,position_lat,467727175,position_long,-916495707.0,distance,11369.89,enhanced_speed,2.678,enhanced_altitude,111.79999999999995,cadence,83.0
record,timestamp,1092226740,position_lat,467727494,position_long,-916495937.0,distance,11373.29,enhanced_speed,2.687,enhanced_altitude,110.20000000000005,cadence,83.0
record,timestamp,1092226743,position_lat,467728467,position_long,-916496464.0,distance,11383.19,enhanced_speed,2.734,enhanced_altitude,109.0,cadence,83.0
record,timestamp,1092226744,position_lat,467728814,position_long,-916496655.0,distance,11386.69,enhanced_speed,2.743,enhanced_altitude,107.79999999999995,cadence,83.0
record,timestamp,1092226745,position_lat,467729122,position_long,-916496915.0,distance,11390.11,enhanced_speed,2.762,enhanced_altitude,108.79999999999995,cadence,84.0
record,timestamp,1092226748,position_lat,467730195,position_long,-916497626.0,distance,11398.57,enhanced_speed,2.781,enhanced_altitude,116.60000000000002,cadence,85.0
record,timestamp,1092226750,position_lat,467730780,position_long,-916498150.0,distance,11401.97,enhanced_speed,2.781,enhanced_altitude,119.79999999999995,cadence,84.0
record,timestamp,1092226751,position_lat,467731096,position_long,-916498423.0,distance,11405.46,enhanced_speed,2.818,enhanced_altitude,121.79999999999995,cadence,84.0
record,timestamp,1092226752,position_lat,467731396,position_long,-916498682.0,distance,11408.75,enhanced_speed,2.837,enhanced_altitude,123.0,cadence,84.0
record,timestamp,1092226756,position_lat,467732622,position_long,-916499907.0,distance,11422.95,enhanced_speed,2.883,enhanced_altitude,125.39999999999998,cadence,83.0
record,timestamp,1092226758,position_lat,467733166,position_long,-916500311.0,distance,11428.63,enhanced_speed,2.865,enhanced_altitude,127.0,cadence,85.0
record,timestamp,1092226759,position_lat,467733570,position_long,-916500382.0,distance,11432.42,enhanced_speed,2.883,enhanced_altitude,126.79999999999995,cadence,85.0
record,timestamp,1092226764,position_lat,467735155,position_long,-916500719.0,distance,11447.13,enhanced_speed,3.051,enhanced_altitude,125.39999999999998,cadence,86.0
record,timestamp,1092226766,position_lat,467735688,position_long,-916500830.0,distance,11453.25,enhanced_speed,3.06,enhanced_altitude,124.79999999999995,cadence,86.0
record,timestamp,1092226768,position_lat,467736170,position_long,-916500807.0,distance,11456.29,enhanced_speed,3.014,enhanced_altitude,124.39999999999998,cadence,86.0
record,timestamp,1092226769,position_lat,467736402,position_long,-916500785.0,distance,11458.46,enhanced_speed,2.958,enhanced_altitude,123.79999999999995,cadence,86.0
record,timestamp,1092226773,position_lat,467737582,position_long,-916500712.0,distance,11469.46,enhanced_speed,2.865,enhanced_altitude,122.20000000000005,cadence,85.0
record,timestamp,1092226775,position_lat,467738168,position_long,-916500706.0,distance,11474.92,enhanced_speed,2.809,enhanced_altitude,121.20000000000005,cadence,85.0
record,timestamp,1092226776,position_lat,467738414,position_long,-916500717.0,distance,11477.19,enhanced_speed,2.725,enhanced_altitude,121.0,cadence,85.0
record,timestamp,1092226780,position_lat,467739507,position_long,-916500642.0,distance,11487.38,enhanced_speed,2.79,enhanced_altitude,119.79999999999995,cadence,85.0
record,timestamp,1092226782,position_lat,467740026,position_long,-916500520.0,distance,11492.3,enhanced_speed,2.809,enhanced_altitude,118.60000000000002,cadence,84.0
record,timestamp,1092226785,position_lat,467740782,position_long,-916500178.0,distance,11499.75,enhanced_speed,2.659,enhanced_altitude,118.79999999999995,cadence,83.0
record,timestamp,1092226791,position_lat,467742224,position_long,-916499653.0,distance,11513.7,enhanced_speed,2.622,enhanced_altitude,117.0,cadence,82.0
record,timestamp,1092226792,position_lat,467742672,position_long,-916499557.0,distance,11517.92,enhanced_speed,2.641,enhanced_altitude,116.0,cadence,82.0
record,timestamp,1092226793,position_lat,467743038,position_long,-916499500.0,distance,11521.35,enhanced_speed,2.706,enhanced_altitude,115.0,cadence,84.0
record,timestamp,1092226794,position_lat,467743610,position_long,-916499412.0,distance,11526.7,enhanced_speed,2.762,enhanced_altitude,113.39999999999998,cadence,84.0
record,timestamp,1092226797,position_lat,467744615,position_long,-916499245.0,distance,11536.15,enhanced_speed,2.883,enhanced_altitude,112.20000000000005,cadence,83.0
record,timestamp,1092226799,position_lat,467745285,position_long,-916498958.0,distance,11542.72,enhanced_speed,2.967,enhanced_altitude,111.20000000000005,cadence,83.0
record,timestamp,1092226800,position_lat,467745599,position_long,-916498789.0,distance,11545.89,enhanced_speed,3.06,enhanced_altitude,111.0,cadence,83.0
record,timestamp,1092226805,position_lat,467746789,position_long,-916498077.0,distance,11558.01,enhanced_speed,2.976,enhanced_altitude,112.79999999999995,cadence,86.0
record,timestamp,1092226807,position_lat,467747274,position_long,-916497712.0,distance,11563.18,enhanced_speed,2.902,enhanced_altitude,114.60000000000002,cadence,86.0
record,timestamp,1092226812,position_lat,467748018,position_long,-916496135.0,distance,11576.57,enhanced_speed,2.865,enhanced_altitude,114.79999999999995,cadence,85.0
record,timestamp,1092226813,position_lat,467748305,position_long,-916495782.0,distance,11580.24,enhanced_speed,2.865,enhanced_altitude,115.79999999999995,cadence,85.0
record,timestamp,1092226816,position_lat,467749376,position_long,-916495134.0,distance,11591.24,enhanced_speed,2.893,enhanced_altitude,115.79999999999995,cadence,87.0
record,timestamp,1092226818,position_lat,467750248,position_long,-916494904.0,distance,11599.51,enhanced_speed,2.93,enhanced_altitude,117.79999999999995,cadence,88.0
